annonce_id,date_publication,titre,ville,quartier,type_bien,transaction,prix,surface,nb_chambres,nb_salles_bain,etage,annee_construction,prix_m2,age_bien,categorie_prix,categorie_surface,annee_publication,mois_publication,trimestre_publication
ANO001191,2023-12-28,Beau Bureau Tanger,tanger,Malabata,bureau,vente,1081007.12,172.48,0.0,0.0,1.0,2012.0,6267.434601113174,14.0,Moyen,Grand,2023,12,4
ANO000041,2024-10-25,Villa à vente - Marrakech,marrakech,Medina,villa,vente,7186547.92,177.25,4.0,2.0,0.0,2021.0,40544.69912552891,5.0,Luxe,Grand,2024,10,4
ANO000122,2023-06-18,Appartement 102m² Centre Ville,tanger,Centre Ville,appartement,inconnu,598205.41,102.25,2.0,2.0,0.0,2006.0,5850.419657701712,20.0,Moyen,Moyen,2023,6,2
ANO000329,2023-02-13,Beau Bureau Oujda,oujda,Centre,bureau,vente,1198558.98,73.67,0.0,0.0,6.0,2022.0,16269.295235509704,4.0,Moyen,Petit,2023,2,1
ANO001295,1900-01-01,Appartement 62m² Centre,oujda,Centre,appartement,vente,328744.77,62.74,2.0,2.0,5.0,2009.0,5239.795505259803,17.0,Economique,Petit,1900,1,1
ANO000076,2023-11-14,Beau Appartement Kenitra,kenitra,Inconnu,appartement,vente,680674.07,86.61,1.0,1.0,0.0,2001.0,7859.070199745987,25.0,Moyen,Moyen,2023,11,4
ANO000887,2023-05-25,Beau Appartement Oujda,oujda,Inconnu,appartement,vente,2068735.74,98.83,3.0,1.0,0.0,2000.0,20932.26489932207,26.0,Haut Standing,Moyen,2023,5,2
ANO000869,2023-10-14,Appartement à vente - Casablanca,casablanca,Bourgogne,appartement,vente,475078.55,80.39,1.0,1.0,1.0,1990.0,5909.672222913297,36.0,Economique,Moyen,2023,10,4
ANO000111,2023-09-07,Villa 178m² Malabata,tanger,Malabata,villa,location,23926.52,178.22,4.0,2.0,0.0,2010.0,134.25272135562787,16.0,Economique,Grand,2023,9,3
ANO000271,2024-11-26,Villa à location - Agadir,agadir,Inconnu,villa,location,22878.77,214.82,4.0,3.0,0.0,2021.0,106.50204822642213,5.0,Economique,Grand,2024,11,4
ANO000349,2024-02-09,Appartement moderne Rabat,rabat,Souissi,appartement,vente,529284.72,107.09,2.0,2.0,4.0,2009.0,4942.428984965916,17.0,Moyen,Moyen,2024,2,1
ANO000376,2024-08-05,Appartement 92m² Kenitra,kenitra,Inconnu,appartement,location,1649.75,92.57,2.0,1.0,1.0,2003.0,17.821648482229666,23.0,Economique,Moyen,2024,8,3
ANO000057,2024-01-17,Beau Duplex Marrakech,marrakech,Inconnu,duplex,vente,1652767.13,112.31,4.0,3.0,0.0,2008.0,14716.117264713737,18.0,Haut Standing,Moyen,2024,1,1
ANO000083,2024-06-15,Beau Appartement Agadir,agadir,Centre,appartement,location,1972.03,68.67,3.0,1.0,0.0,2024.0,28.717489442260085,2.0,Economique,Petit,2024,6,2
ANO000133,2023-11-03,Villa 358m² Hivernage,marrakech,Hivernage,villa,vente,1343432.74,358.31,3.0,1.0,1.0,2009.0,3749.358767547654,17.0,Moyen,Grand,2023,11,4
ANO000971,2024-08-25,Appartement à vente - Rabat,rabat,Hassan,appartement,vente,485759.79,93.96,3.0,2.0,0.0,1989.0,5169.857279693487,37.0,Economique,Moyen,2024,8,3
ANO000795,2023-04-16,Appartement 83m² Zouagha,fès,Zouagha,appartement,vente,591254.55,83.78,4.0,3.0,2.0,2000.0,7057.227858677489,26.0,Moyen,Moyen,2023,4,2
ANO000731,2024-06-18,Appartement moderne Kenitra,kenitra,Inconnu,appartement,vente,358225.08,96.55,2.0,1.0,0.0,2024.0,3710.2545831175557,2.0,Economique,Moyen,2024,6,2
ANO000623,2024-01-27,Beau Appartement Tanger,tanger,Inconnu,appartement,location,9652.07,113.17,2.0,2.0,1.0,2001.0,85.2882389325793,25.0,Economique,Moyen,2024,1,1
ANO000049,2024-05-08,Terrain moderne Agadir,agadir,Centre,terrain,vente,877964.84,393.82,0.0,1.0,0.0,2000.0,2229.3556447107817,26.0,Moyen,Grand,2024,5,2
ANO000010,2024-08-07,Terrain moderne Tétouan,tétouan,M'diq,terrain,vente,912709.41,227.92,0.0,1.0,0.0,2007.0,4004.5165408915414,19.0,Moyen,Grand,2024,8,3
ANO000579,2023-06-12,Terrain à vente - Meknès,meknès,Ville Nouvelle,terrain,vente,1039982.57,106.04,0.0,0.0,0.0,2001.0,9807.45539419087,25.0,Moyen,Moyen,2023,6,2
ANO000338,2024-04-06,Beau Appartement Tanger,tanger,Inconnu,appartement,vente,2079039.84,136.88,2.0,2.0,4.0,2004.0,15188.777323202807,22.0,Haut Standing,Moyen,2024,4,2
ANO000495,2023-04-24,Beau Appartement Tanger,tanger,Iberia,appartement,vente,757235.66,75.01,2.0,1.0,4.0,2008.0,10095.129449406746,18.0,Moyen,Petit,2023,4,2
ANO000310,2024-03-22,Beau Duplex Agadir,agadir,Inconnu,duplex,location,8105.31,228.28,3.0,1.0,2.0,2009.0,35.50600140178728,17.0,Economique,Grand,2024,3,1
ANO001126,2024-03-23,Duplex à vente - Oujda,oujda,Hay Qods,duplex,vente,1185582.85,136.01,3.0,1.0,3.0,2002.0,8716.880008822882,24.0,Moyen,Moyen,2024,3,1
ANO001155,2023-11-11,Beau Appartement Tanger,tanger,Malabata,appartement,vente,568803.25,110.59,1.0,1.0,4.0,2011.0,5143.351568857944,15.0,Moyen,Moyen,2023,11,4
ANO001255,2024-05-27,Beau Appartement Meknès,meknès,Ville Nouvelle,appartement,vente,452438.28,105.58,2.0,1.0,7.0,2011.0,4285.265012312939,15.0,Economique,Moyen,2024,5,2
ANO000705,2023-03-23,Appartement à vente - Kenitra,kenitra,Hay Essalam,appartement,vente,554910.3,59.95,2.0,1.0,1.0,2015.0,9256.218515429526,11.0,Moyen,Petit,2023,3,1
ANO000628,2024-05-03,Duplex moderne Marrakech,marrakech,Gueliz,duplex,vente,2769349.69,88.28,2.0,2.0,2.0,2005.0,31370.068985047576,21.0,Haut Standing,Moyen,2024,5,2
ANO001200,2024-11-02,Appartement 93m² Californie,casablanca,Californie,appartement,vente,670856.0,93.4,3.0,1.0,4.0,1996.0,7182.612419700214,30.0,Moyen,Moyen,2024,11,4
ANO000246,2023-12-30,Terrain à vente - Agadir,agadir,Centre,terrain,vente,941779.24,330.72,0.0,0.0,1.0,2017.0,2847.6634010643443,9.0,Moyen,Grand,2023,12,4
ANO000272,2023-02-01,Beau Villa Tanger,tanger,Inconnu,villa,location,9193.11,332.55,3.0,2.0,1.0,2008.0,27.64429409111412,18.0,Economique,Grand,2023,2,1
ANO000061,2023-05-21,Appartement à location - Agadir,agadir,Talborjt,appartement,location,2500.32,63.57,2.0,2.0,0.0,2001.0,39.3317602642756,25.0,Economique,Petit,2023,5,2
ANO001079,2024-09-07,Terrain moderne Marrakech,marrakech,Inconnu,terrain,location,1663.45,322.74,0.0,0.0,0.0,2018.0,5.154148850467869,8.0,Economique,Grand,2024,9,3
ANO000825,2023-07-29,Appartement moderne Rabat,rabat,Hay Riad,appartement,vente,1685605.59,50.47,3.0,1.0,6.0,2004.0,33398.16901129384,22.0,Haut Standing,Petit,2023,7,3
ANO000073,2023-02-18,Beau Appartement Tanger,tanger,Inconnu,appartement,location,1829.04,79.08,2.0,2.0,1.0,2006.0,23.12898330804249,20.0,Economique,Petit,2023,2,1
ANO001266,2023-12-17,Appartement moderne Rabat,rabat,Hay Riad,appartement,vente,1869755.58,80.89,1.0,1.0,5.0,2003.0,23114.79268141921,23.0,Haut Standing,Moyen,2023,12,4
ANO000033,1900-01-01,Beau Villa Tanger,tanger,Iberia,villa,location,9392.24,270.88,3.0,1.0,0.0,2010.0,34.673065564087416,16.0,Economique,Grand,1900,1,1
ANO001482,2023-06-27,Appartement 36m² M'diq,tétouan,M'diq,appartement,vente,2272092.08,36.58,3.0,1.0,1.0,2003.0,62112.9600874795,23.0,Haut Standing,Petit,2023,6,2
ANO000662,2023-06-03,Appartement 108m² Talborjt,agadir,Talborjt,appartement,vente,2344957.39,108.83,2.0,2.0,2.0,2014.0,21546.975925755767,12.0,Haut Standing,Moyen,2023,6,2
ANO001090,2024-08-24,Villa 268m² Malabata,tanger,Malabata,villa,vente,2010996.05,268.52,6.0,3.0,0.0,2015.0,7489.185349322212,11.0,Haut Standing,Grand,2024,8,3
ANO001112,2024-03-20,Villa à vente - Oujda,oujda,Hay Qods,villa,vente,2487035.61,361.97,5.0,2.0,0.0,1999.0,6870.833522115092,27.0,Haut Standing,Grand,2024,3,1
ANO000985,2023-05-07,Appartement à location - Oujda,oujda,Centre,appartement,location,8746.67,123.03,3.0,2.0,4.0,2002.0,71.09379826058685,24.0,Economique,Moyen,2023,5,2
ANO000157,2024-10-19,Beau Bureau Kenitra,kenitra,Hay Essalam,bureau,vente,987799.54,96.97,0.0,0.0,3.0,2007.0,10186.650922965866,19.0,Moyen,Moyen,2024,10,4
ANO001332,2024-03-10,Appartement à vente - Oujda,oujda,Centre,appartement,vente,640131.93,33.37,3.0,2.0,0.0,2010.0,19182.85675756668,16.0,Moyen,Petit,2024,3,1
ANO000249,2023-07-12,Villa 191m² Ocean,rabat,Ocean,villa,vente,6776488.53,191.94,3.0,2.0,0.0,2002.0,35305.24398249453,24.0,Luxe,Grand,2023,7,3
ANO000942,2023-01-18,Villa à vente - Meknès,meknès,Ville Nouvelle,villa,vente,3892215.23,245.81,5.0,3.0,0.0,2023.0,15834.242829827916,3.0,Luxe,Grand,2023,1,1
ANO001394,2023-09-12,Appartement 91m² M'diq,tétouan,M'diq,appartement,vente,1862848.46,91.96,2.0,1.0,5.0,2005.0,20257.16028708134,21.0,Haut Standing,Moyen,2023,9,3
ANO000064,1900-01-01,Appartement moderne Tétouan,tétouan,Inconnu,appartement,vente,368218.33,73.84,2.0,1.0,1.0,2016.0,4986.705444203683,10.0,Economique,Petit,1900,1,1
ANO000558,2023-04-10,Villa à location - Kenitra,kenitra,Centre,villa,location,8066.35,218.66,5.0,1.0,0.0,2002.0,36.889920424403186,24.0,Economique,Grand,2023,4,2
ANO000746,2023-09-04,Appartement à vente - Kenitra,kenitra,Centre,appartement,vente,637691.69,85.36,2.0,1.0,2.0,2002.0,7470.614925023429,24.0,Moyen,Moyen,2023,9,3
ANO001223,2024-10-20,Beau Appartement Casablanca,casablanca,Ain Diab,appartement,vente,637765.63,99.76,4.0,3.0,4.0,1997.0,6392.999498797113,29.0,Moyen,Moyen,2024,10,4
ANO000830,2023-06-19,Appartement 85m² Meknès,meknès,Inconnu,appartement,vente,544550.65,85.63,3.0,2.0,0.0,1994.0,6359.344271867337,32.0,Moyen,Moyen,2023,6,2
ANO000606,2023-07-01,Appartement moderne Tétouan,tétouan,Centre,appartement,vente,443056.93,31.2,3.0,2.0,5.0,2004.0,14200.542628205128,22.0,Economique,Petit,2023,7,3
ANO000604,2023-06-29,Villa 211m² Kenitra,kenitra,Inconnu,villa,vente,2647519.16,211.36,4.0,3.0,0.0,2008.0,12526.112604087812,18.0,Haut Standing,Grand,2023,6,2
ANO001442,2024-02-25,Appartement 65m² Californie,casablanca,Californie,appartement,vente,420798.5,65.94,4.0,1.0,1.0,2015.0,6381.536245071277,11.0,Economique,Petit,2024,2,1
ANO000955,2023-12-29,Appartement à vente - Tétouan,tétouan,Centre,appartement,vente,417724.94,102.03,2.0,2.0,3.0,2013.0,4094.138390669411,13.0,Economique,Moyen,2023,12,4
ANO001270,2023-05-16,Appartement 101m² Medina,marrakech,Medina,appartement,inconnu,1212598.31,101.37,3.0,1.0,0.0,2016.0,11962.102298510408,10.0,Moyen,Moyen,2023,5,2
ANO000561,2024-01-24,Beau Villa Agadir,agadir,Hay Mohammadi,villa,vente,6605595.14,248.06,6.0,4.0,0.0,2002.0,26629.021768926872,24.0,Luxe,Grand,2024,1,1
ANO001003,2024-10-13,Beau Appartement Agadir,agadir,Talborjt,appartement,vente,2194414.52,46.32,3.0,1.0,1.0,2018.0,47375.097582038,8.0,Haut Standing,Petit,2024,10,4
ANO001293,2024-02-26,Villa à vente - Meknès,meknès,Ville Nouvelle,villa,vente,7425023.74,269.44,4.0,3.0,0.0,1997.0,27557.24369061758,29.0,Luxe,Grand,2024,2,1
ANO000063,2024-06-06,Appartement à location - Tanger,tanger,Iberia,appartement,location,2427.15,83.18,2.0,1.0,4.0,2003.0,29.17949026208223,23.0,Economique,Moyen,2024,6,2
ANO000177,2023-02-10,Beau Appartement Agadir,agadir,Centre,appartement,vente,2103889.0,12.0,3.0,2.0,6.0,2015.0,175324.08333333334,11.0,Haut Standing,Petit,2023,2,1
ANO001013,2024-11-17,Beau Villa Tétouan,tétouan,Centre,villa,vente,2028725.4,263.64,4.0,3.0,0.0,2002.0,7695.059171597633,24.0,Haut Standing,Grand,2024,11,4
ANO001083,2023-12-04,Appartement à vente - Tétouan,tétouan,Inconnu,appartement,vente,602956.86,66.67,4.0,3.0,3.0,2011.0,9043.900704964752,15.0,Moyen,Petit,2023,12,4
ANO001040,2023-11-03,Appartement 111m² Iberia,tanger,Iberia,appartement,vente,459305.02,111.22,2.0,1.0,0.0,2023.0,4129.6980758856325,3.0,Economique,Moyen,2023,11,4
ANO000596,2023-08-09,Appartement moderne Tétouan,tétouan,M'diq,appartement,vente,375093.82,77.27,2.0,1.0,4.0,2008.0,4854.326646822829,18.0,Economique,Petit,2023,8,3
ANO001027,2024-05-27,Terrain à vente - Oujda,oujda,Hay Qods,terrain,vente,870207.34,270.18,0.0,1.0,0.0,2019.0,3220.8429195351246,7.0,Moyen,Grand,2024,5,2
ANO000264,2023-12-08,Beau Villa Oujda,oujda,Centre,villa,vente,1369519.53,284.37,5.0,2.0,0.0,2008.0,4815.97752927524,18.0,Moyen,Grand,2023,12,4
ANO001467,2024-07-06,Beau Appartement Casablanca,casablanca,Inconnu,appartement,vente,679606.73,108.57,2.0,2.0,2.0,2007.0,6259.618034447822,19.0,Moyen,Moyen,2024,7,3
ANO001248,2023-03-19,Beau Appartement Fès,fès,Inconnu,appartement,vente,2208511.96,93.04,3.0,2.0,1.0,2002.0,23737.23086844368,24.0,Haut Standing,Moyen,2023,3,1
ANO000721,2023-12-01,Beau Villa Tanger,tanger,Centre Ville,villa,vente,1644271.02,269.72,6.0,3.0,1.0,2013.0,6096.214667062138,13.0,Haut Standing,Grand,2023,12,4
ANO001375,2024-05-07,Beau Villa Tanger,tanger,Centre Ville,villa,location,10715.58,266.61,4.0,2.0,0.0,2012.0,40.191965792730954,14.0,Economique,Grand,2024,5,2
ANO000656,2023-03-19,Beau Bureau Casablanca,casablanca,Hay Mohammadi,bureau,vente,1235832.27,112.11,0.0,0.0,7.0,2008.0,11023.390152528767,18.0,Moyen,Moyen,2023,3,1
ANO000624,2024-11-10,Villa à vente - Meknès,meknès,Hamria,villa,vente,1994592.86,161.54,6.0,4.0,0.0,2008.0,12347.362015599852,18.0,Haut Standing,Grand,2024,11,4
ANO000763,2024-09-16,Beau Appartement Casablanca,casablanca,Hay Mohammadi,appartement,vente,644006.86,78.71,4.0,3.0,0.0,2008.0,8182.020835980181,18.0,Moyen,Petit,2024,9,3
ANO000958,2023-10-27,Appartement à vente - Tétouan,tétouan,M'diq,appartement,vente,605006.4,32.82,18.0,9.0,5.0,2008.0,18434.076782449727,18.0,Moyen,Petit,2023,10,4
ANO000653,2024-03-03,Beau Appartement Marrakech,marrakech,Medina,appartement,vente,293719.09,163.44,4.0,2.0,4.0,2008.0,1797.10652227117,18.0,Economique,Grand,2024,3,1
ANO001182,2023-11-02,Appartement à vente - Fès,fès,Inconnu,appartement,vente,420714.87,119.41,2.0,2.0,2.0,2008.0,3523.2800435474414,18.0,Economique,Moyen,2023,11,4
ANO000152,2024-08-04,Beau Bureau Casablanca,casablanca,Hay Mohammadi,bureau,location,5606.47,98.79,0.0,0.0,1.0,1988.0,56.75139184127948,38.0,Economique,Moyen,2024,8,3
ANO001431,2024-08-08,Villa 215m² M'diq,tétouan,M'diq,villa,location,9817.22,215.58,6.0,3.0,0.0,1998.0,45.53863994804712,28.0,Economique,Grand,2024,8,3
ANO000545,2024-07-08,Beau Villa Tétouan,tétouan,Centre,villa,location,7512.9,332.4,4.0,2.0,0.0,2008.0,22.60198555956679,18.0,Economique,Grand,2024,7,3
ANO000352,1900-01-01,Villa moderne Casablanca,casablanca,Hay Mohammadi,villa,vente,6391010.65,205.98,5.0,3.0,0.0,1989.0,31027.335906398683,37.0,Luxe,Grand,1900,1,1
ANO001167,2023-10-17,Villa 221m² Tétouan,tétouan,Inconnu,villa,vente,2108424.76,221.47,6.0,3.0,0.0,2019.0,9520.137084029438,7.0,Haut Standing,Grand,2023,10,4
ANO001108,2023-03-08,Terrain moderne Meknès,meknès,Hamria,terrain,vente,528779.51,114.12,0.0,1.0,0.0,2012.0,4633.5393445495965,14.0,Moyen,Moyen,2023,3,1
ANO000893,2023-04-09,Terrain à vente - Tétouan,tétouan,Centre,terrain,vente,904895.01,112.22,0.0,0.0,0.0,2010.0,8063.580556050615,16.0,Moyen,Moyen,2023,4,2
ANO000142,2023-05-26,Villa à vente - Agadir,agadir,Inconnu,villa,vente,7457356.43,301.63,3.0,1.0,0.0,2020.0,24723.52362165567,6.0,Luxe,Grand,2023,5,2
ANO001486,2024-06-09,Appartement moderne Marrakech,marrakech,Hivernage,appartement,location,8461.96,56.07,4.0,3.0,1.0,1999.0,150.91778134474762,27.0,Economique,Petit,2024,6,2
ANO001470,2023-05-10,Appartement à vente - Oujda,oujda,Inconnu,appartement,vente,503806.85,98.52,2.0,2.0,4.0,2017.0,5113.752030044661,9.0,Moyen,Moyen,2023,5,2
ANO000578,2024-03-17,Terrain 297m² Hamria,meknès,Hamria,terrain,vente,695204.96,297.67,0.0,0.0,1.0,2007.0,2335.4888299123186,19.0,Moyen,Grand,2024,3,1
ANO000245,1900-01-01,Bureau à vente - Kenitra,kenitra,Centre,bureau,vente,1363301.1,51.9,0.0,0.0,1.0,2018.0,26267.84393063584,8.0,Moyen,Petit,1900,1,1
ANO001310,2024-08-26,Beau Bureau Agadir,agadir,Inconnu,bureau,vente,1384993.45,72.83,0.0,0.0,3.0,2011.0,19016.79870932308,15.0,Moyen,Petit,2024,8,3
ANO001101,2023-06-10,Appartement moderne Marrakech,marrakech,Medina,appartement,vente,590626.35,61.55,1.0,1.0,0.0,2011.0,9595.878960194963,15.0,Moyen,Petit,2023,6,2
ANO000881,2024-09-23,Appartement moderne Marrakech,marrakech,Medina,appartement,location,10894.89,79.55,1.0,1.0,0.0,2003.0,136.95650534255185,23.0,Economique,Petit,2024,9,3
ANO000088,2023-04-10,Villa moderne Meknès,meknès,Ville Nouvelle,villa,vente,2170237.32,15.0,3.0,2.0,0.0,2001.0,144682.48799999998,25.0,Haut Standing,Petit,2023,4,2
ANO001299,2023-08-09,Villa 330m² Centre,kenitra,Centre,villa,vente,5410420.86,330.13,5.0,2.0,0.0,2021.0,16388.758549662256,5.0,Luxe,Grand,2023,8,3
ANO000826,2024-05-01,Appartement moderne Casablanca,casablanca,Inconnu,appartement,inconnu,2288625.0,79.23,1.0,1.0,3.0,2021.0,28885.83869746308,5.0,Haut Standing,Petit,2024,5,2
ANO000551,2024-04-30,Appartement moderne Casablanca,casablanca,Bourgogne,appartement,vente,2231853.27,93.14,3.0,2.0,1.0,2002.0,23962.34990337127,24.0,Haut Standing,Moyen,2024,4,2
ANO000106,2024-11-18,Bureau moderne Kenitra,kenitra,Centre,bureau,vente,1208401.54,147.28,0.0,0.0,1.0,2007.0,8204.790467137425,19.0,Moyen,Moyen,2024,11,4
ANO000410,2023-07-18,Appartement à location - Meknès,meknès,Inconnu,appartement,location,2129.44,109.1,3.0,1.0,1.0,2024.0,19.518240146654446,2.0,Economique,Moyen,2023,7,3
ANO000768,2023-08-09,Appartement moderne Tétouan,tétouan,Centre,appartement,vente,430232.72,75.4,3.0,3.0,0.0,2012.0,5706.004244031829,14.0,Economique,Petit,2023,8,3
ANO000816,1900-01-01,Beau Terrain Marrakech,marrakech,Medina,terrain,vente,879046.16,335.31,0.0,0.0,0.0,2008.0,2621.5924368494825,18.0,Moyen,Grand,1900,1,1
ANO000077,2024-01-12,Beau Villa Kenitra,kenitra,Centre,villa,vente,4927044.44,304.37,4.0,3.0,0.0,2004.0,16187.680914676217,22.0,Luxe,Grand,2024,1,1
ANO001100,2023-10-20,Beau Villa Kenitra,kenitra,Hay Essalam,villa,location,6908.99,157.73,5.0,3.0,0.0,2019.0,43.80263741837317,7.0,Economique,Grand,2023,10,4
ANO001097,2024-07-22,Appartement 77m² Oujda,oujda,Inconnu,appartement,vente,1748906.44,77.8,2.0,1.0,1.0,2021.0,22479.517223650386,5.0,Haut Standing,Petit,2024,7,3
ANO000381,2024-09-26,Terrain à vente - Rabat,rabat,Inconnu,terrain,vente,710730.95,465.08,0.0,0.0,0.0,1997.0,1528.1907413778274,29.0,Moyen,Grand,2024,9,3
ANO000205,2024-11-06,Villa 159m² Kenitra,kenitra,Inconnu,villa,location,9359.94,159.96,3.0,2.0,0.0,2024.0,58.514253563390845,2.0,Economique,Grand,2024,11,4
ANO000651,2023-04-10,Appartement à vente - Casablanca,casablanca,Non spécifié,appartement,vente,337236.1,116.55,4.0,2.0,2.0,2008.0,2893.488631488631,18.0,Economique,Moyen,2023,4,2
ANO000836,1900-01-01,Appartement moderne Meknès,meknès,Inconnu,appartement,vente,450950.74,158.73,3.0,1.0,7.0,2008.0,2840.992502992503,18.0,Economique,Grand,1900,1,1
ANO000508,2024-07-13,Appartement moderne Tanger,tanger,Iberia,appartement,vente,619851.72,79.34,2.0,2.0,1.0,2002.0,7812.600453743382,24.0,Moyen,Petit,2024,7,3
ANO000852,2023-11-09,Appartement moderne Fès,fès,Inconnu,appartement,vente,596753.7,63.29,4.0,3.0,1.0,2008.0,9428.878179807236,18.0,Moyen,Petit,2023,11,4
ANO000436,2024-03-10,Beau Appartement Kenitra,kenitra,Centre,appartement,vente,1640612.81,85.7,2.0,1.0,4.0,2009.0,19143.67339556593,17.0,Haut Standing,Moyen,2024,3,1
ANO000213,2024-01-22,Terrain à location - Tétouan,tétouan,Centre,terrain,location,4187.8,308.8,0.0,0.0,0.0,1999.0,13.561528497409327,27.0,Economique,Grand,2024,1,1
ANO001481,2024-09-29,Villa 267m² Talborjt,agadir,Talborjt,villa,location,6086.13,267.85,5.0,2.0,0.0,2014.0,22.72215792421131,12.0,Economique,Grand,2024,9,3
ANO001455,2024-11-16,Appartement 114m² Targa,marrakech,Targa,appartement,vente,2110640.31,114.89,3.0,2.0,0.0,2005.0,18370.966228566456,21.0,Haut Standing,Moyen,2024,11,4
ANO000094,2023-06-11,Appartement à vente - Meknès,meknès,Ville Nouvelle,appartement,vente,1845874.56,87.84,4.0,2.0,2.0,2015.0,21014.054644808744,11.0,Haut Standing,Moyen,2023,6,2
ANO001410,2024-11-21,Beau Villa Tanger,tanger,Iberia,villa,vente,6629558.41,272.13,4.0,3.0,0.0,2010.0,24361.733032006763,16.0,Luxe,Grand,2024,11,4
ANO000870,2023-01-02,Bureau à vente - Tétouan,tétouan,M'diq,bureau,vente,317773.58,155.88,0.0,1.0,1.0,2020.0,2038.578265332307,6.0,Economique,Grand,2023,1,1
ANO000684,2023-05-02,Appartement à vente - Meknès,meknès,Inconnu,appartement,vente,568622.88,105.63,2.0,2.0,3.0,2003.0,5383.157057654076,23.0,Moyen,Moyen,2023,5,2
ANO001028,2023-03-16,Villa 92m² Centre,agadir,Centre,villa,vente,2270179.93,92.63,4.0,1.0,0.0,2001.0,24508.04199503401,25.0,Haut Standing,Moyen,2023,3,1
ANO000648,2023-07-31,Appartement 91m² Hamria,meknès,Hamria,appartement,location,2012.01,91.73,3.0,2.0,1.0,2007.0,21.934045568516296,19.0,Economique,Moyen,2023,7,3
ANO000948,2023-10-12,Villa à vente - Tétouan,tétouan,Centre,villa,vente,1441678.73,368.15,3.0,3.0,0.0,2000.0,3916.0090452261306,26.0,Moyen,Grand,2023,10,4
ANO000715,2024-06-23,Beau Villa Marrakech,marrakech,Inconnu,villa,vente,2286670.83,269.52,3.0,2.0,0.0,2008.0,8484.234305431879,18.0,Haut Standing,Grand,2024,6,2
ANO001134,2024-09-02,Appartement moderne Casablanca,casablanca,Maarif,appartement,vente,501472.31,97.29,3.0,1.0,1.0,2008.0,5154.4075444547225,18.0,Moyen,Moyen,2024,9,3
ANO001077,2024-04-07,Appartement moderne Oujda,oujda,Hay Qods,appartement,location,2574.09,84.02,2.0,2.0,5.0,2006.0,30.636634134729828,20.0,Economique,Moyen,2024,4,2
ANO000291,2023-02-08,Beau Villa Tétouan,tétouan,M'diq,villa,vente,5734579.16,186.14,4.0,2.0,0.0,2008.0,30807.8820242828,18.0,Luxe,Grand,2023,2,1
ANO001444,1900-01-01,Villa à vente - Tanger,tanger,Centre Ville,villa,vente,5397307.46,304.51,6.0,3.0,0.0,2000.0,17724.565564349283,26.0,Luxe,Grand,1900,1,1
ANO001447,1900-01-01,Beau Appartement Oujda,oujda,Inconnu,inconnu,location,1209.57,77.07,2.0,2.0,2.0,2017.0,15.694433631763333,9.0,Economique,Petit,1900,1,1
ANO001487,2023-01-12,Villa 302m² Malabata,tanger,Malabata,inconnu,location,14690.93,302.96,5.0,2.0,0.0,2019.0,48.49131898600476,7.0,Economique,Grand,2023,1,1
ANO000702,2024-09-21,Bureau moderne Meknès,meknès,Hamria,bureau,vente,1650173.91,72.42,0.0,0.0,7.0,2023.0,22786.1628003314,3.0,Haut Standing,Petit,2024,9,3
ANO000521,2023-07-28,Appartement moderne Marrakech,marrakech,Inconnu,inconnu,location,2189.74,66.32,1.0,1.0,3.0,1990.0,33.01779252110977,36.0,Economique,Petit,2023,7,3
ANO000499,2024-12-13,Appartement 135m² Meknès,meknès,Inconnu,appartement,location,2940.21,135.15,3.0,2.0,9.0,2024.0,21.755160932297446,2.0,Economique,Moyen,2024,12,4
ANO001377,2023-10-07,Bureau à vente - Marrakech,marrakech,Medina,bureau,vente,905919.59,186.25,3.0,0.0,5.0,2008.0,4863.997798657718,18.0,Moyen,Grand,2023,10,4
ANO000228,2023-12-05,Appartement 71m² Hassan,rabat,Hassan,appartement,location,1658.06,71.89,3.0,1.0,0.0,2008.0,23.063847544860202,18.0,Economique,Petit,2023,12,4
ANO000854,2023-12-03,Appartement à vente - Tanger,tanger,Centre Ville,appartement,vente,2369708.06,59.65,2.0,2.0,0.0,2010.0,39726.8744341995,16.0,Haut Standing,Petit,2023,12,4
ANO001260,2024-08-15,Appartement moderne Rabat,rabat,Hassan,appartement,vente,402586.74,33.11,2.0,2.0,3.0,1998.0,12159.067955300514,28.0,Economique,Petit,2024,8,3
ANO000003,2024-12-22,Beau Duplex Rabat,rabat,Hay Riad,duplex,location,10990.11,188.37,3.0,1.0,5.0,1992.0,58.34320751712056,34.0,Economique,Grand,2024,12,4
ANO000223,2024-11-01,Villa moderne Meknès,meknès,Hamria,villa,vente,2072511.39,370.32,3.0,2.0,0.0,1988.0,5596.541882696047,38.0,Haut Standing,Grand,2024,11,4
ANO001160,2023-07-21,Appartement à location - Kenitra,kenitra,Hay Essalam,appartement,location,1189.29,113.84,2.0,1.0,2.0,2021.0,10.4470309205903,5.0,Economique,Moyen,2023,7,3
ANO000712,2024-01-12,Bureau à location - Casablanca,casablanca,Ain Diab,bureau,location,5746.9,105.84,0.0,0.0,8.0,1991.0,54.2979969765684,35.0,Economique,Moyen,2024,1,1
ANO000019,2024-07-03,Beau Bureau Fès,fès,Ville Nouvelle,bureau,vente,1612399.81,157.25,0.0,0.0,6.0,1987.0,10253.734880763117,39.0,Haut Standing,Grand,2024,7,3
